Year,Party,State,Seats_Won,Vote_Share,Voter_Turnout,Total_Seats_National,National_Vote_Share,Party_Full
1999,TDP,Telangana,1,5.74,64.86,29,3.5,Telugu Desam Party
1999,TDP,Kerala,1,5.37,58.17,29,3.5,Telugu Desam Party
1999,TDP,Jharkhand,0,2.92,61.63,29,3.5,Telugu Desam Party
1999,TDP,Assam,1,2.39,56.23,29,3.5,Telugu Desam Party
1999,TDP,Punjab,0,1.27,60.68,29,3.5,Telugu Desam Party
1999,TDP,Chhattisgarh,0,4.7,62.43,29,3.5,Telugu Desam Party
1999,TDP,Haryana,0,3.5,62.2,29,3.5,Telugu Desam Party
1999,TDP,Uttarakhand,0,1.62,55.16,29,3.5,Telugu Desam Party
1999,TDP,Delhi,0,3.16,61.07,29,3.5,Telugu Desam Party
1999,Others,Uttar Pradesh,34,30.68,56.16,147,32.5,Other Parties
1999,Others,Maharashtra,22,30.15,59.68,147,32.5,Other Parties
1999,Others,West Bengal,14,32.75,55.76,147,32.5,Other Parties
1999,Others,Bihar,6,30.13,60.76,147,32.5,Other Parties
1999,Others,Tamil Nadu,12,30.9,61.28,147,32.5,Other Parties
1999,Others,Madhya Pradesh,12,29.75,59.88,147,32.5,Other Parties
1999,Others,Rajasthan,9,31.01,57.98,147,32.5,Other Parties
1999,Others,Karnataka,9,34.89,63.0,147,32.5,Other Parties
1999,Others,Andhra Pradesh,8,33.88,58.55,147,32.5,Other Parties
1999,Others,Gujarat,9,32.3,56.8,147,32.5,Other Parties
1999,Others,Odisha,8,32.84,58.49,147,32.5,Other Parties
1999,Others,Telangana,7,29.63,58.06,147,32.5,Other Parties
1999,Others,Kerala,3,34.1,61.92,147,32.5,Other Parties
1999,Others,Jharkhand,3,33.55,58.86,147,32.5,Other Parties
1999,Others,Assam,5,32.23,59.02,147,32.5,Other Parties
1999,Others,Punjab,6,31.01,56.1,147,32.5,Other Parties
1999,Others,Chhattisgarh,3,35.32,58.68,147,32.5,Other Parties
1999,Others,Haryana,1,31.54,59.96,147,32.5,Other Parties
1999,Others,Uttarakhand,0,33.45,64.88,147,32.5,Other Parties
1999,Others,Delhi,2,31.63,58.91,147,32.5,Other Parties
2004,INC,Uttar Pradesh,13,28.8,57.25,145,26.5,Indian National Congress (INC)
2004,INC,Maharashtra,12,27.46,57.52,145,26.5,Indian National Congress (INC)
2004,INC,West Bengal,15,23.87,61.24,145,26.5,Indian National Congress (INC)
2004,INC,Bihar,18,27.39,62.65,145,26.5,Indian National Congress (INC)
2004,INC,Tamil Nadu,7,26.36,59.12,145,26.5,Indian National Congress (INC)
2004,INC,Madhya Pradesh,9,25.91,56.48,145,26.5,Indian National Congress (INC)
2004,INC,Rajasthan,4,25.85,54.73,145,26.5,Indian National Congress (INC)
2004,INC,Karnataka,10,24.75,53.69,145,26.5,Indian National Congress (INC)
2004,INC,Andhra Pradesh,8,27.07,61.82,145,26.5,Indian National Congress (INC)
2004,INC,Gujarat,8,25.57,61.13,145,26.5,Indian National Congress (INC)
2004,INC,Odisha,6,23.98,58.76,145,26.5,Indian National Congress (INC)
2004,INC,Telangana,7,25.88,56.06,145,26.5,Indian National Congress (INC)
2004,INC,Kerala,3,24.41,57.43,145,26.5,Indian National Congress (INC)
2004,INC,Jharkhand,4,23.98,62.5,145,26.5,Indian National Congress (INC)
2004,INC,Assam,5,27.02,61.38,145,26.5,Indian National Congress (INC)
2004,INC,Punjab,2,26.36,59.4,145,26.5,Indian National Congress (INC)
2004,INC,Chhattisgarh,4,28.2,55.87,145,26.5,Indian National Congress (INC)
2004,INC,Haryana,4,24.25,61.85,145,26.5,Indian National Congress (INC)
2004,INC,Uttarakhand,2,24.56,60.32,145,26.5,Indian National Congress (INC)
2004,INC,Delhi,1,25.93,58.26,145,26.5,Indian National Congress (INC)
2004,BJP,Uttar Pradesh,25,24.82,59.82,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Maharashtra,13,24.06,62.61,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,West Bengal,5,25.1,53.96,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Bihar,15,20.88,54.42,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Tamil Nadu,10,23.06,56.91,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Madhya Pradesh,4,22.8,62.12,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Rajasthan,6,20.5,57.53,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Karnataka,4,24.12,61.36,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Andhra Pradesh,8,21.32,61.1,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Gujarat,8,24.16,59.41,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Odisha,8,22.79,57.24,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Telangana,7,22.45,59.15,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Kerala,3,22.95,58.82,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Jharkhand,2,19.56,59.14,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Assam,5,22.34,55.37,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Punjab,4,19.68,57.52,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Chhattisgarh,1,20.31,55.12,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Haryana,2,19.51,57.08,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Uttarakhand,1,22.1,56.93,138,22.2,Bharatiya Janata Party (BJP)
2004,BJP,Delhi,2,20.07,58.16,138,22.2,Bharatiya Janata Party (BJP)
2004,CPM,Uttar Pradesh,3,3.13,58.84,43,5.7,Communist Party of India (Marxist)
2004,CPM,Maharashtra,4,7.97,58.68,43,5.7,Communist Party of India (Marxist)
2004,CPM,West Bengal,5,2.99,54.08,43,5.7,Communist Party of India (Marxist)
2004,CPM,Bihar,1,3.81,58.51,43,5.7,Communist Party of India (Marxist)
2004,CPM,Tamil Nadu,4,2.97,62.56,43,5.7,Communist Party of India (Marxist)
2004,CPM,Madhya Pradesh,3,4.48,53.87,43,5.7,Communist Party of India (Marxist)
2004,CPM,Rajasthan,1,3.46,54.33,43,5.7,Communist Party of India (Marxist)
2004,CPM,Karnataka,2,4.18,56.68,43,5.7,Communist Party of India (Marxist)
2004,CPM,Andhra Pradesh,3,6.81,62.59,43,5.7,Communist Party of India (Marxist)
2004,CPM,Gujarat,1,4.99,58.65,43,5.7,Communist Party of India (Marxist)
2004,CPM,Odisha,0,2.73,59.8,43,5.7,Communist Party of India (Marxist)
2004,CPM,Telangana,1,5.16,58.0,43,5.7,Communist Party of India (Marxist)
2004,CPM,Kerala,1,2.84,56.45,43,5.7,Communist Party of India (Marxist)
2004,CPM,Jharkhand,0,3.29,62.67,43,5.7,Communist Party of India (Marxist)
2004,CPM,Assam,1,7.07,56.25,43,5.7,Communist Party of India (Marxist)
2004,CPM,Punjab,1,4.12,54.07,43,5.7,Communist Party of India (Marxist)
2004,CPM,Chhattisgarh,0,7.49,59.88,43,5.7,Communist Party of India (Marxist)
2004,CPM,Haryana,0,5.55,62.32,43,5.7,Communist Party of India (Marxist)
2004,CPM,Uttarakhand,0,4.38,56.6,43,5.7,Communist Party of India (Marxist)
2004,CPM,Delhi,0,8.66,55.51,43,5.7,Communist Party of India (Marxist)
2004,SP,Uttar Pradesh,8,6.28,55.35,36,4.3,Samajwadi Party
2004,SP,Maharashtra,3,3.76,62.88,36,4.3,Samajwadi Party
2004,SP,West Bengal,2,6.09,56.44,36,4.3,Samajwadi Party
2004,SP,Bihar,3,3.82,58.88,36,4.3,Samajwadi Party
2004,SP,Tamil Nadu,4,6.12,61.76,36,4.3,Samajwadi Party
2004,SP,Madhya Pradesh,1,5.45,54.5,36,4.3,Samajwadi Party
2004,SP,Rajasthan,1,4.59,57.13,36,4.3,Samajwadi Party
2004,SP,Karnataka,2,7.28,54.45,36,4.3,Samajwadi Party
2004,SP,Andhra Pradesh,2,3.68,54.43,36,4.3,Samajwadi Party
2004,SP,Gujarat,1,7.0,61.9,36,4.3,Samajwadi Party
2004,SP,Odisha,2,7.25,55.18,36,4.3,Samajwadi Party
2004,SP,Telangana,1,5.32,57.94,36,4.3,Samajwadi Party
2004,SP,Kerala,1,3.45,59.04,36,4.3,Samajwadi Party
2004,SP,Jharkhand,1,2.27,57.82,36,4.3,Samajwadi Party
2004,SP,Assam,1,4.72,55.2,36,4.3,Samajwadi Party
2004,SP,Punjab,1,1.45,56.65,36,4.3,Samajwadi Party
2004,SP,Chhattisgarh,1,4.68,55.71,36,4.3,Samajwadi Party
2004,SP,Haryana,0,4.7,61.06,36,4.3,Samajwadi Party
2004,SP,Uttarakhand,0,4.96,57.98,36,4.3,Samajwadi Party
2004,SP,Delhi,0,2.87,57.29,36,4.3,Samajwadi Party
2004,BSP,Uttar Pradesh,3,5.38,55.98,19,5.3,Bahujan Samaj Party
2004,BSP,Maharashtra,0,5.28,55.96,19,5.3,Bahujan Samaj Party
2004,BSP,West Bengal,2,2.44,58.95,19,5.3,Bahujan Samaj Party
2004,BSP,Bihar,2,3.35,57.82,19,5.3,Bahujan Samaj Party
2004,BSP,Tamil Nadu,0,6.05,58.61,19,5.3,Bahujan Samaj Party
2004,BSP,Madhya Pradesh,1,5.43,62.07,19,5.3,Bahujan Samaj Party
2004,BSP,Rajasthan,0,2.44,61.72,19,5.3,Bahujan Samaj Party
2004,BSP,Karnataka,1,7.64,59.07,19,5.3,Bahujan Samaj Party
2004,BSP,Andhra Pradesh,1,4.88,60.6,19,5.3,Bahujan Samaj Party
2004,BSP,Gujarat,1,5.73,54.91,19,5.3,Bahujan Samaj Party
2004,BSP,Odisha,0,3.49,55.57,19,5.3,Bahujan Samaj Party
2004,BSP,Telangana,0,5.63,58.98,19,5.3,Bahujan Samaj Party
2004,BSP,Kerala,0,5.99,53.92,19,5.3,Bahujan Samaj Party
2004,BSP,Jharkhand,0,3.33,58.28,19,5.3,Bahujan Samaj Party
2004,BSP,Assam,0,4.0,57.1,19,5.3,Bahujan Samaj Party
2004,BSP,Punjab,0,2.38,59.59,19,5.3,Bahujan Samaj Party
2004,BSP,Chhattisgarh,0,7.09,62.43,19,5.3,Bahujan Samaj Party
2004,BSP,Haryana,0,3.22,61.96,19,5.3,Bahujan Samaj Party
2004,BSP,Uttarakhand,0,5.69,59.73,19,5.3,Bahujan Samaj Party
2004,BSP,Delhi,0,7.89,63.07,19,5.3,Bahujan Samaj Party
2004,RJD,Uttar Pradesh,5,1.82,61.9,24,3.1,Rashtriya Janata Dal
2004,RJD,Maharashtra,1,1.49,62.07,24,3.1,Rashtriya Janata Dal
2004,RJD,West Bengal,1,1.42,54.48,24,3.1,Rashtriya Janata Dal
2004,RJD,Bihar,2,3.1,59.85,24,3.1,Rashtriya Janata Dal
2004,RJD,Tamil Nadu,1,4.65,60.7,24,3.1,Rashtriya Janata Dal
2004,RJD,Madhya Pradesh,1,2.56,55.2,24,3.1,Rashtriya Janata Dal
2004,RJD,Rajasthan,1,3.97,62.45,24,3.1,Rashtriya Janata Dal
2004,RJD,Karnataka,1,4.79,60.76,24,3.1,Rashtriya Janata Dal
2004,RJD,Andhra Pradesh,1,5.89,57.04,24,3.1,Rashtriya Janata Dal
2004,RJD,Gujarat,0,4.13,60.39,24,3.1,Rashtriya Janata Dal
2004,RJD,Odisha,1,1.34,58.14,24,3.1,Rashtriya Janata Dal
2004,RJD,Telangana,0,2.66,59.55,24,3.1,Rashtriya Janata Dal
2004,RJD,Kerala,1,1.49,57.15,24,3.1,Rashtriya Janata Dal
2004,RJD,Jharkhand,0,1.29,60.93,24,3.1,Rashtriya Janata Dal
2004,RJD,Assam,1,2.32,60.61,24,3.1,Rashtriya Janata Dal
2004,RJD,Punjab,0,5.18,54.93,24,3.1,Rashtriya Janata Dal
2004,RJD,Chhattisgarh,0,2.36,56.49,24,3.1,Rashtriya Janata Dal
2004,RJD,Haryana,0,3.02,54.19,24,3.1,Rashtriya Janata Dal
2004,RJD,Uttarakhand,0,2.0,61.19,24,3.1,Rashtriya Janata Dal
2004,RJD,Delhi,0,1.91,61.69,24,3.1,Rashtriya Janata Dal
2004,NCP,Uttar Pradesh,2,3.39,54.57,9,1.8,Nationalist Congress Party
2004,NCP,Maharashtra,1,4.47,59.93,9,1.8,Nationalist Congress Party
2004,NCP,West Bengal,0,1.8,59.56,9,1.8,Nationalist Congress Party
2004,NCP,Bihar,0,-0.48,56.22,9,1.8,Nationalist Congress Party
2004,NCP,Tamil Nadu,0,3.97,54.47,9,1.8,Nationalist Congress Party
2004,NCP,Madhya Pradesh,0,0.77,59.72,9,1.8,Nationalist Congress Party
2004,NCP,Rajasthan,0,3.67,62.56,9,1.8,Nationalist Congress Party
2004,NCP,Karnataka,0,3.95,54.42,9,1.8,Nationalist Congress Party
2004,NCP,Andhra Pradesh,0,3.25,59.88,9,1.8,Nationalist Congress Party
2004,NCP,Gujarat,0,4.04,54.79,9,1.8,Nationalist Congress Party
2004,NCP,Odisha,0,3.1,57.85,9,1.8,Nationalist Congress Party
2004,NCP,Telangana,0,1.1,54.78,9,1.8,Nationalist Congress Party
2004,NCP,Kerala,0,2.09,54.99,9,1.8,Nationalist Congress Party
2004,NCP,Jharkhand,0,1.87,59.14,9,1.8,Nationalist Congress Party
2004,NCP,Assam,0,3.77,61.4,9,1.8,Nationalist Congress Party
2004,NCP,Punjab,0,-0.57,61.49,9,1.8,Nationalist Congress Party
2004,NCP,Chhattisgarh,0,2.98,56.73,9,1.8,Nationalist Congress Party
2004,NCP,Haryana,0,3.15,54.23,9,1.8,Nationalist Congress Party
2004,NCP,Uttarakhand,0,4.12,53.57,9,1.8,Nationalist Congress Party
2004,NCP,Delhi,0,2.87,59.41,9,1.8,Nationalist Congress Party
2004,Others,Uttar Pradesh,16,29.59,62.52,129,31.1,Other Parties
2004,Others,Maharashtra,10,32.75,57.03,129,31.1,Other Parties
2004,Others,West Bengal,6,28.16,58.54,129,31.1,Other Parties
2004,Others,Bihar,16,30.31,56.67,129,31.1,Other Parties
2004,Others,Tamil Nadu,8,31.22,57.51,129,31.1,Other Parties
2004,Others,Madhya Pradesh,11,31.13,58.18,129,31.1,Other Parties
2004,Others,Rajasthan,4,34.0,55.6,129,31.1,Other Parties
2004,Others,Karnataka,3,32.08,59.05,129,31.1,Other Parties
2004,Others,Andhra Pradesh,6,30.63,60.95,129,31.1,Other Parties
2004,Others,Gujarat,4,33.02,59.59,129,31.1,Other Parties
2004,Others,Odisha,5,30.85,55.67,129,31.1,Other Parties
2004,Others,Telangana,5,31.18,56.31,129,31.1,Other Parties
2004,Others,Kerala,6,34.07,57.45,129,31.1,Other Parties
2004,Others,Jharkhand,5,30.17,53.65,129,31.1,Other Parties
2004,Others,Assam,2,30.61,55.3,129,31.1,Other Parties
2004,Others,Punjab,1,33.59,61.54,129,31.1,Other Parties
2004,Others,Chhattisgarh,3,29.11,54.3,129,31.1,Other Parties
2004,Others,Haryana,1,32.44,62.39,129,31.1,Other Parties
2004,Others,Uttarakhand,1,28.81,58.22,129,31.1,Other Parties
2004,Others,Delhi,1,30.35,59.31,129,31.1,Other Parties
2009,INC,Uttar Pradesh,43,26.26,53.56,206,28.6,Indian National Congress (INC)
2009,INC,Maharashtra,32,27.0,53.74,206,28.6,Indian National Congress (INC)
2009,INC,West Bengal,11,25.83,57.12,206,28.6,Indian National Congress (INC)
2009,INC,Bihar,23,27.65,57.64,206,28.6,Indian National Congress (INC)
2009,INC,Tamil Nadu,20,28.65,61.81,206,28.6,Indian National Congress (INC)
2009,INC,Madhya Pradesh,17,25.66,60.98,206,28.6,Indian National Congress (INC)
2009,INC,Rajasthan,10,31.53,58.03,206,28.6,Indian National Congress (INC)
2009,INC,Karnataka,18,30.13,55.69,206,28.6,Indian National Congress (INC)
2009,INC,Andhra Pradesh,11,31.55,61.78,206,28.6,Indian National Congress (INC)
2009,INC,Gujarat,6,29.84,56.66,206,28.6,Indian National Congress (INC)
2009,INC,Odisha,4,28.02,55.55,206,28.6,Indian National Congress (INC)
2009,INC,Telangana,10,27.62,61.48,206,28.6,Indian National Congress (INC)
2009,INC,Kerala,3,27.45,55.61,206,28.6,Indian National Congress (INC)
2009,INC,Jharkhand,4,26.01,55.07,206,28.6,Indian National Congress (INC)
2009,INC,Assam,6,27.35,57.37,206,28.6,Indian National Congress (INC)
2009,INC,Punjab,4,30.86,62.25,206,28.6,Indian National Congress (INC)
2009,INC,Chhattisgarh,4,27.58,54.27,206,28.6,Indian National Congress (INC)
2009,INC,Haryana,6,25.96,56.18,206,28.6,Indian National Congress (INC)
2009,INC,Uttarakhand,1,27.52,54.84,206,28.6,Indian National Congress (INC)
2009,INC,Delhi,4,26.33,59.55,206,28.6,Indian National Congress (INC)
2009,BJP,Uttar Pradesh,11,16.22,62.29,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Maharashtra,7,20.73,58.65,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,West Bengal,5,21.53,55.67,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Bihar,13,16.81,61.74,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Tamil Nadu,4,18.87,60.89,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Madhya Pradesh,10,21.26,61.4,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Rajasthan,8,17.0,56.04,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Karnataka,5,18.06,57.13,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Andhra Pradesh,6,16.76,60.11,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Gujarat,3,17.66,58.23,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Odisha,6,20.24,59.66,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Telangana,2,19.08,54.07,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Kerala,4,18.28,53.6,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Jharkhand,2,21.53,62.74,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Assam,2,16.06,54.99,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Punjab,2,21.49,54.61,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Chhattisgarh,3,16.45,63.01,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Haryana,2,20.45,56.63,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Uttarakhand,1,16.95,54.66,116,18.8,Bharatiya Janata Party (BJP)
2009,BJP,Delhi,2,21.31,62.07,116,18.8,Bharatiya Janata Party (BJP)
2009,SP,Uttar Pradesh,4,5.05,53.89,23,3.2,Samajwadi Party
2009,SP,Maharashtra,1,2.08,59.56,23,3.2,Samajwadi Party
2009,SP,West Bengal,1,1.09,59.16,23,3.2,Samajwadi Party
2009,SP,Bihar,2,2.49,54.52,23,3.2,Samajwadi Party
2009,SP,Tamil Nadu,1,1.62,56.2,23,3.2,Samajwadi Party
2009,SP,Madhya Pradesh,1,3.81,60.16,23,3.2,Samajwadi Party
2009,SP,Rajasthan,1,5.14,55.24,23,3.2,Samajwadi Party
2009,SP,Karnataka,1,5.01,55.0,23,3.2,Samajwadi Party
2009,SP,Andhra Pradesh,0,5.5,56.63,23,3.2,Samajwadi Party
2009,SP,Gujarat,1,0.35,60.1,23,3.2,Samajwadi Party
2009,SP,Odisha,0,0.53,59.3,23,3.2,Samajwadi Party
2009,SP,Telangana,0,2.52,54.01,23,3.2,Samajwadi Party
2009,SP,Kerala,0,1.99,54.1,23,3.2,Samajwadi Party
2009,SP,Jharkhand,0,0.24,58.04,23,3.2,Samajwadi Party
2009,SP,Assam,0,2.05,62.46,23,3.2,Samajwadi Party
2009,SP,Punjab,0,5.99,55.26,23,3.2,Samajwadi Party
2009,SP,Chhattisgarh,0,3.48,62.04,23,3.2,Samajwadi Party
2009,SP,Haryana,0,3.41,55.15,23,3.2,Samajwadi Party
2009,SP,Uttarakhand,0,5.7,56.48,23,3.2,Samajwadi Party
2009,SP,Delhi,0,4.76,56.59,23,3.2,Samajwadi Party
2009,BSP,Uttar Pradesh,5,7.63,59.17,21,6.2,Bahujan Samaj Party
2009,BSP,Maharashtra,3,3.5,55.77,21,6.2,Bahujan Samaj Party
2009,BSP,West Bengal,1,4.56,60.64,21,6.2,Bahujan Samaj Party
2009,BSP,Bihar,2,5.74,56.62,21,6.2,Bahujan Samaj Party
2009,BSP,Tamil Nadu,2,5.87,58.09,21,6.2,Bahujan Samaj Party
2009,BSP,Madhya Pradesh,1,8.66,58.89,21,6.2,Bahujan Samaj Party
2009,BSP,Rajasthan,1,8.07,56.62,21,6.2,Bahujan Samaj Party
2009,BSP,Karnataka,1,8.29,56.83,21,6.2,Bahujan Samaj Party
2009,BSP,Andhra Pradesh,1,8.85,59.43,21,6.2,Bahujan Samaj Party
2009,BSP,Gujarat,1,8.03,61.65,21,6.2,Bahujan Samaj Party
2009,BSP,Odisha,0,3.51,57.22,21,6.2,Bahujan Samaj Party
2009,BSP,Telangana,0,5.9,60.69,21,6.2,Bahujan Samaj Party
2009,BSP,Kerala,0,7.01,55.06,21,6.2,Bahujan Samaj Party
2009,BSP,Jharkhand,0,6.47,55.24,21,6.2,Bahujan Samaj Party
2009,BSP,Assam,0,7.69,58.03,21,6.2,Bahujan Samaj Party
2009,BSP,Punjab,0,9.0,60.35,21,6.2,Bahujan Samaj Party
2009,BSP,Chhattisgarh,0,5.76,57.95,21,6.2,Bahujan Samaj Party
2009,BSP,Haryana,0,6.35,60.27,21,6.2,Bahujan Samaj Party
2009,BSP,Uttarakhand,0,5.88,54.43,21,6.2,Bahujan Samaj Party
2009,BSP,Delhi,0,3.21,53.59,21,6.2,Bahujan Samaj Party
2009,NCP,Uttar Pradesh,2,0.55,59.83,9,2.1,Nationalist Congress Party
2009,NCP,Maharashtra,1,2.4,54.73,9,2.1,Nationalist Congress Party
2009,NCP,West Bengal,1,2.7,60.51,9,2.1,Nationalist Congress Party
2009,NCP,Bihar,0,4.95,58.94,9,2.1,Nationalist Congress Party
2009,NCP,Tamil Nadu,0,2.99,53.88,9,2.1,Nationalist Congress Party
2009,NCP,Madhya Pradesh,0,-0.18,56.48,9,2.1,Nationalist Congress Party
2009,NCP,Rajasthan,0,2.68,57.14,9,2.1,Nationalist Congress Party
2009,NCP,Karnataka,0,4.23,56.6,9,2.1,Nationalist Congress Party
2009,NCP,Andhra Pradesh,0,-0.37,60.97,9,2.1,Nationalist Congress Party
2009,NCP,Gujarat,0,0.19,57.5,9,2.1,Nationalist Congress Party
2009,NCP,Odisha,0,3.34,58.55,9,2.1,Nationalist Congress Party
2009,NCP,Telangana,0,0.28,55.32,9,2.1,Nationalist Congress Party
2009,NCP,Kerala,0,1.03,58.8,9,2.1,Nationalist Congress Party
2009,NCP,Jharkhand,0,3.1,57.55,9,2.1,Nationalist Congress Party
2009,NCP,Assam,0,3.42,62.5,9,2.1,Nationalist Congress Party
2009,NCP,Punjab,0,0.65,53.73,9,2.1,Nationalist Congress Party
2009,NCP,Chhattisgarh,0,-0.17,56.23,9,2.1,Nationalist Congress Party
2009,NCP,Haryana,0,2.49,59.21,9,2.1,Nationalist Congress Party
2009,NCP,Uttarakhand,0,1.38,59.37,9,2.1,Nationalist Congress Party
2009,NCP,Delhi,0,3.47,62.43,9,2.1,Nationalist Congress Party
2009,CPM,Uttar Pradesh,3,5.85,55.12,16,5.3,Communist Party of India (Marxist)
2009,CPM,Maharashtra,1,6.04,59.22,16,5.3,Communist Party of India (Marxist)
2009,CPM,West Bengal,1,5.47,56.54,16,5.3,Communist Party of India (Marxist)
2009,CPM,Bihar,1,3.49,61.25,16,5.3,Communist Party of India (Marxist)
2009,CPM,Tamil Nadu,0,2.81,57.56,16,5.3,Communist Party of India (Marxist)
2009,CPM,Madhya Pradesh,1,4.93,55.97,16,5.3,Communist Party of India (Marxist)
2009,CPM,Rajasthan,0,4.38,62.53,16,5.3,Communist Party of India (Marxist)
2009,CPM,Karnataka,1,5.31,56.48,16,5.3,Communist Party of India (Marxist)
2009,CPM,Andhra Pradesh,1,2.52,57.95,16,5.3,Communist Party of India (Marxist)
2009,CPM,Gujarat,0,7.82,53.32,16,5.3,Communist Party of India (Marxist)
2009,CPM,Odisha,0,6.74,58.05,16,5.3,Communist Party of India (Marxist)
2009,CPM,Telangana,0,8.13,58.38,16,5.3,Communist Party of India (Marxist)
2009,CPM,Kerala,0,3.72,58.03,16,5.3,Communist Party of India (Marxist)
2009,CPM,Jharkhand,0,2.75,54.26,16,5.3,Communist Party of India (Marxist)
2009,CPM,Assam,0,3.74,55.15,16,5.3,Communist Party of India (Marxist)
2009,CPM,Punjab,0,6.91,53.82,16,5.3,Communist Party of India (Marxist)
2009,CPM,Chhattisgarh,0,3.02,53.56,16,5.3,Communist Party of India (Marxist)
2009,CPM,Haryana,0,7.3,54.38,16,5.3,Communist Party of India (Marxist)
2009,CPM,Uttarakhand,0,4.93,61.64,16,5.3,Communist Party of India (Marxist)
2009,CPM,Delhi,0,4.83,53.6,16,5.3,Communist Party of India (Marxist)
2009,Others,Uttar Pradesh,24,36.27,58.91,152,35.8,Other Parties
2009,Others,Maharashtra,12,34.69,54.27,152,35.8,Other Parties
2009,Others,West Bengal,11,33.4,60.87,152,35.8,Other Parties
2009,Others,Bihar,19,38.62,61.85,152,35.8,Other Parties
2009,Others,Tamil Nadu,13,37.01,56.05,152,35.8,Other Parties
2009,Others,Madhya Pradesh,10,35.53,58.02,152,35.8,Other Parties
2009,Others,Rajasthan,10,34.49,56.38,152,35.8,Other Parties
2009,Others,Karnataka,13,33.14,58.06,152,35.8,Other Parties
2009,Others,Andhra Pradesh,11,36.46,58.66,152,35.8,Other Parties
2009,Others,Gujarat,6,34.86,61.72,152,35.8,Other Parties
2009,Others,Odisha,7,35.89,54.2,152,35.8,Other Parties
2009,Others,Telangana,2,38.58,56.97,152,35.8,Other Parties
2009,Others,Kerala,7,33.28,60.03,152,35.8,Other Parties
2009,Others,Jharkhand,6,36.25,54.46,152,35.8,Other Parties
2009,Others,Assam,4,37.4,57.26,152,35.8,Other Parties
2009,Others,Punjab,5,36.69,62.19,152,35.8,Other Parties
2009,Others,Chhattisgarh,4,33.59,56.3,152,35.8,Other Parties
2009,Others,Haryana,2,38.25,60.8,152,35.8,Other Parties
2009,Others,Uttarakhand,1,34.61,55.04,152,35.8,Other Parties
2009,Others,Delhi,2,35.64,55.46,152,35.8,Other Parties
2014,BJP,Uttar Pradesh,54,28.24,64.66,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Maharashtra,27,28.89,71.25,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,West Bengal,16,28.78,63.44,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Bihar,31,30.55,67.05,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Tamil Nadu,10,28.21,65.86,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Madhya Pradesh,23,33.31,62.27,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Rajasthan,15,33.48,65.28,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Karnataka,22,28.8,70.75,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Andhra Pradesh,19,33.65,68.17,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Gujarat,13,33.63,64.16,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Odisha,10,32.2,69.05,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Telangana,15,29.23,69.38,282,31.0,Bharatiya Janata Party (BJP)
